2025-03-02 23:37:59,802 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:37:59,902 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:37:59,931 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:37:59,938 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:42:16,809 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:42:16,874 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:42:16,881 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:42:16,940 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:42:16,989 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:42:16,996 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:42:17,514 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:42:17,727 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:42:17,736 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:42:17,767 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-02 23:42:17,789 INFO    MainThread:22468 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-02 23:42:17,797 INFO    MainThread:22468 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-02 23:42:18,175 INFO    MainThread:22468 [wandb_init.py:_resume_backend():569] resuming backend
